kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;inrichting;aantal_zitplaatsen;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;toegestane_maximum_massa_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;catalogusprijs;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;type;typegoedkeuringsnummer;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;maximale_constructiesnelheid;maximum_ondersteunende_snelheid;hoogte_voertuig;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt
G042FR;Personenauto;TESLA;MODEL 3;20230918;20190918;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20190918;20190918;Geen verstrekking in Open Data;60980;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-09-18T00:00:00.000;2019-09-18T00:00:00.000;2019-09-18T00:00:00.000;2019-09-18T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G042FS;Personenauto;TESLA;MODEL 3;20230927;20190927;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20190927;20190927;Geen verstrekking in Open Data;58300;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-27T00:00:00.000;2019-09-27T00:00:00.000;2019-09-27T00:00:00.000;2019-09-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G042GJ;Personenauto;TESLA;MODEL 3;20230925;20190925;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20190925;20190925;Geen verstrekking in Open Data;60430;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G042GL;Personenauto;TESLA;MODEL 3;20230925;20190925;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20190925;20190925;Geen verstrekking in Open Data;61230;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G042GN;Personenauto;TESLA;MODEL 3;20230925;20190925;sedan;5;GRIJS;Niet geregistreerd;;1584;2060;1684;20190925;20190925;Geen verstrekking in Open Data;59330;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1T1;0;0.06;288;Nee;Nee;Nee;3060;0;2023;Logisch;00;Ja;2023-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;225;0.00;144;;
G042HJ;Personenauto;TESLA;MODEL 3;20230927;20230503;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20190927;20190927;Geen verstrekking in Open Data;47800;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-27T00:00:00.000;2023-05-03T00:00:00.000;2019-09-27T00:00:00.000;2019-09-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G042LV;Personenauto;TESLA;MODEL 3;20231217;20191217;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20191217;20191217;Geen verstrekking in Open Data;59350;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-17T00:00:00.000;2019-12-17T00:00:00.000;2019-12-17T00:00:00.000;2019-12-17T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G042NZ;Personenauto;TESLA;MODEL 3;20231115;20191115;sedan;5;ZWART;Niet geregistreerd;;1584;2060;1684;20191115;20191115;Geen verstrekking in Open Data;52680;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1T1;0;0.06;288;Nee;Ja;Nee;3060;0;2023;Logisch;00;Ja;2023-11-15T00:00:00.000;2019-11-15T00:00:00.000;2019-11-15T00:00:00.000;2019-11-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;225;0.00;144;;
G042PD;Personenauto;TESLA;MODEL 3;20231118;20191118;sedan;5;GRIJS;Niet geregistreerd;;1584;2060;1684;20191118;20191118;Geen verstrekking in Open Data;50080;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-11-18T00:00:00.000;2019-11-18T00:00:00.000;2019-11-18T00:00:00.000;2019-11-18T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G042PH;Personenauto;TESLA;MODEL 3;20231115;20220301;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20191115;20191115;Geen verstrekking in Open Data;62930;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-11-15T00:00:00.000;2022-03-01T00:00:00.000;2019-11-15T00:00:00.000;2019-11-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G042PJ;Personenauto;TESLA;MODEL 3;20231203;20191203;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20191203;20191203;Geen verstrekking in Open Data;50130;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1T1;0;0.06;288;Nee;Ja;Nee;3060;0;2023;Logisch;00;Ja;2023-12-03T00:00:00.000;2019-12-03T00:00:00.000;2019-12-03T00:00:00.000;2019-12-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;225;0.00;144;;
G042RB;Personenauto;TESLA;MODEL 3;20231221;20191221;sedan;5;ZWART;Niet geregistreerd;0;1831;2305;1931;20191221;20191221;Geen verstrekking in Open Data;60080;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-21T00:00:00.000;2019-12-21T00:00:00.000;2019-12-21T00:00:00.000;2019-12-21T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G042RF;Personenauto;TESLA;MODEL 3;20231206;20191206;sedan;5;ZWART;Niet geregistreerd;;1584;2060;1684;20191206;20191206;Geen verstrekking in Open Data;49830;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-06T00:00:00.000;2019-12-06T00:00:00.000;2019-12-06T00:00:00.000;2019-12-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G042RV;Personenauto;TESLA;MODEL 3;20250315;20230418;sedan;5;ZWART;Niet geregistreerd;;1584;2060;1684;20191106;20191115;Geen verstrekking in Open Data;48979;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2025-03-15T00:00:00.000;2023-04-18T00:00:00.000;2019-11-06T00:00:00.000;2019-11-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G042SK;Personenauto;TESLA;MODEL 3;20231211;20230503;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20191211;20191211;Geen verstrekking in Open Data;49400;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-11T00:00:00.000;2023-05-03T00:00:00.000;2019-12-11T00:00:00.000;2019-12-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G042SL;Personenauto;TESLA;MODEL 3;20231216;20191216;sedan;5;BLAUW;Niet geregistreerd;;1831;2305;1931;20191216;20191216;Geen verstrekking in Open Data;60080;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-16T00:00:00.000;2019-12-16T00:00:00.000;2019-12-16T00:00:00.000;2019-12-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G042TK;Personenauto;TESLA;MODEL 3;20231216;20220818;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191216;20191216;Geen verstrekking in Open Data;61780;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-16T00:00:00.000;2022-08-18T00:00:00.000;2019-12-16T00:00:00.000;2019-12-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G042VF;Personenauto;TESLA;MODEL 3;20231217;20220405;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20191217;20191217;Geen verstrekking in Open Data;64030;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1T1;0;0.03;288;Nee;Nee;Nee;3305;0;2023;Logisch;00;Ja;2023-12-17T00:00:00.000;2022-04-05T00:00:00.000;2019-12-17T00:00:00.000;2019-12-17T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G042VK;Personenauto;TESLA;MODEL 3;20231220;20191220;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20191220;20191220;Geen verstrekking in Open Data;62330;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-12-20T00:00:00.000;2019-12-20T00:00:00.000;2019-12-20T00:00:00.000;2019-12-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G042VX;Personenauto;TESLA;MODEL S;20231213;20191213;hatchback;5;BLAUW;Niet geregistreerd;;2216;2720;2316;20191213;20191213;Geen verstrekking in Open Data;109500;Ja;5;4;0;0;498;196;M1;;2720;002;e4*2007/46*0667*26;SA3;EPS15N;0;0.04;296;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-13T00:00:00.000;2019-12-13T00:00:00.000;2019-12-13T00:00:00.000;2019-12-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;261;0.00;145;;
G042XB;Personenauto;TESLA;MODEL 3;20231230;20191230;sedan;5;BLAUW;Niet geregistreerd;;1831;2305;1931;20191230;20191230;Geen verstrekking in Open Data;62880;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-30T00:00:00.000;2019-12-30T00:00:00.000;2019-12-30T00:00:00.000;2019-12-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G042XD;Personenauto;TESLA;MODEL 3;20231228;20191228;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191228;20191228;Geen verstrekking in Open Data;60980;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1T1;0;0.03;288;Nee;Nee;Nee;3305;0;2023;Logisch;00;Ja;2023-12-28T00:00:00.000;2019-12-28T00:00:00.000;2019-12-28T00:00:00.000;2019-12-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G042XK;Personenauto;TESLA;MODEL 3;20231227;20230523;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20191227;20191227;Geen verstrekking in Open Data;58980;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-27T00:00:00.000;2023-05-23T00:00:00.000;2019-12-27T00:00:00.000;2019-12-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G043DB;Personenauto;TESLA;MODEL S;20230902;20190902;hatchback;5;ZWART;Niet geregistreerd;;2190;2694;2290;20190902;20190902;Geen verstrekking in Open Data;90400;Ja;5;4;0;0;498;196;M1;;2694;002;e4*2007/46*0667*26;SA3;EBS15N;0;0.04;296;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-02T00:00:00.000;2019-09-02T00:00:00.000;2019-09-02T00:00:00.000;2019-09-02T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;250;0.00;145;;
G043DR;Personenauto;TESLA;MODEL 3;20230905;20190905;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20190905;20190905;Geen verstrekking in Open Data;59380;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-09-05T00:00:00.000;2019-09-05T00:00:00.000;2019-09-05T00:00:00.000;2019-09-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G043DX;Personenauto;TESLA;MODEL 3;20230912;20190912;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20190912;20190912;Geen verstrekking in Open Data;60980;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-09-12T00:00:00.000;2019-09-12T00:00:00.000;2019-09-12T00:00:00.000;2019-09-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G043FR;Personenauto;TESLA;MODEL 3;20230925;20190925;sedan;5;ROOD;Niet geregistreerd;;1584;2060;1684;20190925;20190925;Geen verstrekking in Open Data;51180;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G043FS;Personenauto;TESLA;MODEL 3;20230918;20190918;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20190918;20190918;Geen verstrekking in Open Data;58300;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-18T00:00:00.000;2019-09-18T00:00:00.000;2019-09-18T00:00:00.000;2019-09-18T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G043GJ;Personenauto;TESLA;MODEL 3;20230927;20190927;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20190927;20190927;Geen verstrekking in Open Data;62030;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Nee;Nee;3305;0;2023;Logisch;00;Ja;2023-09-27T00:00:00.000;2019-09-27T00:00:00.000;2019-09-27T00:00:00.000;2019-09-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G043GL;Personenauto;TESLA;MODEL 3;20230925;20220216;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20190925;20190925;Geen verstrekking in Open Data;59900;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-25T00:00:00.000;2022-02-16T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G043GN;Personenauto;TESLA;MODEL 3;20230925;20190925;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20190925;20190925;Geen verstrekking in Open Data;48980;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1N;0;0.06;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G043HJ;Personenauto;TESLA;MODEL 3;20230927;20230503;sedan;5;ROOD;Niet geregistreerd;;1584;2060;1684;20190927;20190927;Geen verstrekking in Open Data;51500;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-27T00:00:00.000;2023-05-03T00:00:00.000;2019-09-27T00:00:00.000;2019-09-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G043LV;Personenauto;TESLA;MODEL 3;20231101;20191101;sedan;5;ZWART;Niet geregistreerd;;1584;2060;1684;20191101;20191101;Geen verstrekking in Open Data;49400;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-11-01T00:00:00.000;2019-11-01T00:00:00.000;2019-11-01T00:00:00.000;2019-11-01T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G043NZ;Personenauto;TESLA;MODEL 3;20231112;20191112;sedan;5;GRIJS;Niet geregistreerd;;1584;2060;1684;20191112;20191112;Geen verstrekking in Open Data;49930;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1T1;0;0.06;288;Nee;Nee;Nee;3060;0;2023;Logisch;00;Ja;2023-11-12T00:00:00.000;2019-11-12T00:00:00.000;2019-11-12T00:00:00.000;2019-11-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;225;0.00;144;;
